Is_CH,SCH_S,ADV_S,Expaned Energy,Data_Sent_To_BS,DATA_R,JOIN_R,JOIN_S,ADV_R,Rank,DATA_S,dist_CH_To_BS,Dist_To_CH,SCH_R,label
0,0,0,0.14274,0,0,0,1,5,9,85,0.0,15.88818,1,0
0,0,0,0.15226,0,0,0,1,6,5,90,0.0,25.12086,1,0
0,0,0,0.15531,0,0,0,1,7,1,96,0.0,9.4063,1,0
1,1,1,1.38842,63,371,0,0,2,0,0,111.42295,0.0,0,2
0,0,0,0.04698,0,0,0,1,4,1,23,0.0,75.73516,1,0
0,0,0,0.1309,0,0,0,1,5,14,76,0.0,35.24293,1,0
0,0,0,0.03184,0,0,0,1,1,1,13,0.0,98.44378,1,0
0,0,0,0.09142,0,0,0,1,4,19,53,0.0,23.4937,1,0
0,0,0,0.06473,0,0,0,1,4,1,37,0.0,13.46457,1,0
0,0,0,0.06335,0,0,0,1,5,27,35,0.0,36.98963,1,0
0,0,0,0.09368,0,0,0,1,5,1,55,0.0,9.91917,1,0
0,0,0,0.09995,0,0,0,1,10,12,57,0.0,23.91473,1,0
0,0,0,0.11688,0,0,0,1,5,1,68,0.0,26.47968,1,0
0,0,0,0.03539,0,0,0,1,2,5,18,0.0,21.06811,1,0
0,0,0,0.13429,0,0,0,1,6,7,80,0.0,6.97538,1,0
0,0,0,0.3384,0,0,0,1,5,1,206,0.0,12.013,1,0
0,0,0,0.04674,0,0,0,1,3,40,24,0.0,57.76477,1,0
0,0,0,0.07677,0,0,0,1,27,28,43,0.0,37.50116,1,0
0,0,0,0.2372,0,0,0,1,4,2,144,0.0,5.06392,1,0
0,0,0,0.06271,0,0,0,1,2,20,35,0.0,26.76896,1,0
0,0,0,1.47349,0,0,0,1,9,1,111,0.0,15.56204,1,0
0,0,0,0.15118,0,0,0,1,12,1,90,0.0,17.36664,1,0
0,0,0,0.1499,0,0,0,1,8,10,90,0.0,2.15382,1,0
0,0,0,1.06626,13,666,0,0,8,20,13,125.29042,0.0,0,0
0,0,0,0.04489,0,0,0,1,3,5,23,0.0,46.06274,1,0
0,0,0,0.12128,0,0,0,1,5,1,72,0.0,11.65329,1,0
0,0,0,0.2168,0,0,0,1,6,6,131,0.0,9.36953,1,0
0,0,0,0.17262,0,0,0,1,11,2,103,0.0,14.8356,1,0
0,0,0,0.06293,0,0,0,1,2,10,32,0.0,68.55308,1,0
0,0,0,0.06845,0,0,0,1,2,1,37,0.0,48.67707,1,0
1,0,14,0.21146,10,15,2,0,28,0,0,162.88644,0.0,0,3
0,0,0,0.54978,5,811,0,0,5,6,5,137.72079,0.0,0,0
0,0,0,0.49347,0,0,0,1,5,1,111,0.0,17.28036,1,0
1,0,1,0.00589,0,0,0,0,23,0,0,0.0,0.0,0,1
0,0,0,0.06263,0,0,0,1,6,35,34,0.0,48.84155,1,0
0,0,0,0.07485,0,0,0,1,4,4,43,0.0,4.73337,1,0
0,0,0,0.04178,0,0,0,1,4,1,22,0.0,37.67056,1,0
0,0,0,0.04717,0,0,0,1,4,1,22,0.0,84.69776,1,0
0,0,0,0.06551,0,0,0,1,5,11,37,0.0,19.75774,1,0
0,0,0,0.07298,16,0,0,1,8,2,40,82.5814,42.14002,1,0
0,0,0,0.18664,0,0,0,1,4,1,111,0.0,26.05326,1,0
0,0,0,0.04426,0,0,0,1,3,33,24,0.0,20.78344,1,0
0,0,0,0.03466,0,0,0,1,2,47,17,0.0,59.2201,1,0
0,0,0,0.1118,0,0,0,1,7,10,65,0.0,29.45977,1,0
0,0,0,0.31031,0,0,0,1,4,38,31,0.0,17.77454,1,0
0,0,0,0.13017,0,0,0,1,3,1,76,0.0,24.709,1,0
0,0,0,0.29735,0,0,0,1,12,1,181,0.0,2.44936,1,0
0,0,0,0.23362,0,0,0,1,6,15,60,0.0,16.24487,1,0
0,0,0,0.24018,0,0,0,1,7,4,144,0.0,19.77098,1,0
0,0,0,0.18767,0,0,0,1,6,1,111,0.0,30.42458,1,0
0,0,0,0.04158,0,0,0,1,6,17,22,0.0,20.44862,1,0
1,0,1,0.03323,3,0,0,0,8,0,0,157.1291,0.0,0,2
0,0,0,0.03497,0,0,0,1,2,46,18,0.0,29.26958,1,0
0,0,0,0.63461,13,363,0,0,0,0,13,135.99113,0.0,0,0
0,0,0,0.14265,0,0,0,1,5,7,85,0.0,16.26341,1,0
1,0,1,0.01174,3,0,0,0,25,0,0,0.0,0.0,0,2
0,0,0,0.07459,0,0,0,1,3,20,43,0.0,17.15717,1,0
0,0,0,0.033,0,0,0,1,3,26,16,0.0,48.02931,1,0
0,0,0,0.06615,0,0,0,1,9,5,0,0.0,9.82852,0,0
0,0,0,0.1145,0,0,0,1,5,1,68,0.0,11.02707,1,0
0,0,0,0.17221,0,0,0,1,5,1,103,0.0,11.68097,1,0
0,0,0,0.14435,0,0,0,1,6,7,85,0.0,24.43893,1,0
0,0,0,0.06828,0,0,0,1,4,14,39,0.0,2.92763,1,0
0,0,0,0.04464,0,0,0,1,3,47,27,0.0,23.12366,1,0
0,0,0,0.23872,0,0,0,1,8,3,144,0.0,16.35416,1,0
0,0,0,1.24876,0,0,0,1,28,26,0,0.0,119.39823,1,0
1,0,1,1.97815,13,0,0,0,13,0,0,163.76559,0.0,0,0
0,0,0,0.04466,0,0,0,1,3,7,24,0.0,11.56148,1,0
0,0,0,0.2171,0,0,0,1,11,1,131,0.0,2.7186,1,0
0,0,0,0.04279,0,0,0,1,2,1,23,0.0,29.0638,1,0
1,7,1,2.06361,120,120,7,0,6,0,0,83.52531,0.0,0,4
0,0,0,0.07445,0,0,0,1,6,1,43,0.0,14.7029,1,0
0,0,0,1.5718,0,0,0,1,28,3,0,0.0,33.28624,0,0
1,1,1,2.17621,38,38,33,0,7,0,0,159.31297,0.0,0,0
0,0,0,0.04738,0,0,0,1,7,15,25,0.0,10.91677,1,0
1,0,1,0.00465,0,0,0,0,24,0,0,0.0,0.0,0,1
1,39,1,0.00715,0,0,39,0,4,0,0,0.0,0.0,0,4
0,0,0,0.12836,0,0,0,1,5,5,76,0.0,12.49734,1,0
0,0,0,1.7435,0,160,0,1,28,9,0,0.0,26.40429,1,0
0,0,0,0.07385,0,0,0,1,8,12,41,0.0,37.90681,1,0
0,0,0,1.94122,13,1210,0,0,4,21,13,155.41802,0.0,0,0
1,0,1,0.03692,0,0,0,0,27,0,0,0.0,0.0,0,2
0,0,0,0.1281,0,0,0,1,6,1,76,0.0,12.3547,1,0
1,1,1,0.00613,0,241,1,0,18,0,0,0.0,0.0,0,1
0,0,0,1.33401,0,485,0,1,28,37,0,0.0,48.24837,1,0
0,0,0,1.05216,13,611,0,0,0,0,13,130.08535,0.0,0,0
1,0,1,0.00431,0,0,0,0,9,0,0,0.0,0.0,0,1
0,0,0,1.22601,0,0,0,1,28,47,0,0.0,3.0131,0,0
1,7,1,0.0065,0,0,7,0,9,0,0,0.0,0.0,0,4
1,10,1,2.28509,96,865,10,0,6,0,0,107.35862,0.0,0,4
0,0,0,0.08704,0,0,0,1,6,20,51,0.0,4.91248,1,0
0,0,0,0.16092,0,0,0,1,6,1,96,0.0,11.97327,1,0
0,0,0,0.07942,0,0,0,1,4,18,46,0.0,12.55123,1,0
1,1,1,1.65579,160,640,4,0,2,0,0,104.11814,0.0,0,0
0,0,0,0.24235,0,0,0,1,6,3,144,0.0,29.62308,1,0
0,0,0,0.0856,0,0,0,1,7,10,49,0.0,28.16445,1,0
0,0,0,0.03604,0,0,0,1,10,14,18,0.0,45.06551,1,0
0,0,0,1.53731,0,0,0,1,27,6,28,0.0,67.05904,1,0
0,0,0,0.09561,0,0,0,1,6,18,55,0.0,31.26357,1,0
0,0,0,0.1527,0,0,0,1,6,1,90,0.0,26.34925,1,0
0,0,0,0.07333,0,0,0,1,4,19,42,0.0,16.7757,1,0
0,0,0,0.0658,0,0,0,1,7,24,35,0.0,55.29502,1,0
0,0,0,0.02925,0,0,0,1,2,10,14,0.0,32.35302,1,0
0,0,0,0.86198,0,0,0,1,27,59,0,0.0,100.88126,0,0
0,0,0,0.11057,0,0,0,1,5,14,65,0.0,18.08959,1,0
1,0,3,2.47659,13,0,0,0,28,0,0,130.08535,0.0,1,0
0,0,0,0.05233,0,0,0,1,3,1,29,0.0,21.038,1,0
0,0,0,0.04117,0,0,0,1,7,1,21,0.0,11.90567,1,0
0,0,0,0.2166,0,0,0,1,8,4,131,0.0,0.48993,1,0
0,0,0,0.1071,0,0,0,1,6,12,62,0.0,27.53366,1,0
0,0,0,0.59003,13,325,0,0,0,0,13,129.4039,0.0,0,0
0,0,0,0.05077,0,0,0,1,3,31,30,0.0,36.07164,1,0
0,0,0,0.04537,0,0,0,1,5,1,24,0.0,39.48103,1,0
0,0,0,0.14178,0,0,0,1,5,1,31,0.0,42.40645,1,0
0,0,0,0.19983,0,0,0,1,6,1,120,0.0,12.2226,1,0
0,0,0,0.07468,0,0,0,1,6,5,42,0.0,31.92918,1,0
0,0,0,0.65038,13,377,0,0,0,0,13,124.73687,0.0,0,0
0,0,0,0.02912,0,0,0,1,1,4,14,0.0,24.35267,1,0
0,0,0,0.04524,0,0,0,1,5,8,23,0.0,51.89557,1,0
0,0,0,0.18439,0,0,0,1,9,8,111,0.0,11.90204,1,0
1,1,1,0.00722,0,786,6,0,8,0,0,0.0,0.0,0,1
1,1,1,2.24884,60,785,6,0,8,0,0,108.34705,0.0,0,2
0,0,0,2.30928,0,0,0,1,3,39,22,0.0,21.27885,1,0
0,0,0,0.18555,0,0,0,1,8,8,111,0.0,21.28466,1,0
1,6,1,0.03668,0,1,5,0,3,0,0,0.64737,0.0237,0,4
1,1,1,0.89234,6,6,1,0,3,0,0,159.14608,0.0,0,4
0,0,0,0.1742,3,1103,0,0,4,15,3,104.29626,0.0,0,0
0,0,0,1.16936,0,0,0,1,27,38,25,0.0,103.418,1,0
0,0,0,0.76896,0,0,0,1,3,12,57,0.0,60.01928,1,0
0,0,0,0.11422,0,0,0,1,9,8,65,0.0,38.68072,1,0
0,0,0,1.75042,0,0,0,1,6,31,0,0.0,30.96302,1,0
0,0,0,0.10613,0,0,0,1,5,1,62,0.0,21.84179,1,0
0,0,0,0.08547,0,0,0,1,5,1,49,0.0,25.5218,1,0
1,0,1,0.04079,0,0,0,0,9,0,0,0.0,0.0,0,2
0,0,0,0.04304,0,0,0,1,2,6,23,0.0,8.38369,1,0
0,0,0,0.07867,0,0,0,1,5,8,45,0.0,20.49505,1,0
0,0,0,0.02781,0,0,0,1,1,5,13,0.0,34.74875,1,0
0,0,0,0.08625,0,0,0,1,4,16,49,0.0,34.04432,1,0
0,0,0,0.07647,0,0,0,1,5,52,33,0.6955,45.18606,1,4
0,0,0,0.03022,0,0,0,1,2,1,15,0.0,27.76964,1,0
0,0,0,0.29725,105,0,0,1,9,2,181,155.45781,8.75063,1,0
0,0,0,1.15084,0,0,0,1,28,3,0,0.0,13.48736,0,0
0,0,0,0.06749,0,0,0,1,2,7,38,0.0,19.16427,1,0
0,0,0,0.23921,0,0,0,1,9,5,144,0.0,19.72937,1,0
0,0,0,0.04737,0,0,0,1,4,31,26,0.0,17.32143,1,4
0,0,0,0.06028,0,0,0,1,5,37,33,0.0,44.38365,1,0
0,0,0,0.05076,0,0,0,1,6,1,28,0.0,24.75604,1,0
1,0,1,2.08517,13,0,0,0,14,0,0,159.31297,0.0,1,0
0,0,0,0.66171,0,0,0,1,27,2,0,0.0,128.01105,0,0
0,0,0,1.58028,0,0,0,1,27,35,0,0.0,8.27031,1,0
0,0,0,0.20194,0,0,0,1,8,1,120,0.0,26.83546,1,0
0,0,0,0.05748,0,0,0,1,2,23,32,0.0,23.34948,1,0
1,18,1,2.2003,154,0,5,0,4,0,0,0.04102,0.0,0,4
0,0,0,0.65489,13,377,0,0,0,0,13,134.94822,0.0,0,0
0,0,0,0.07399,0,0,0,1,7,1,41,0.0,20.10479,1,0
0,0,0,0.13478,0,0,0,1,5,8,80,0.0,14.95475,1,0
0,0,0,0.10286,0,0,0,1,7,1,60,0.0,14.13972,1,0
1,0,1,0.04657,0,0,0,0,24,0,0,0.0,0.0,0,2
0,0,0,0.05577,0,0,0,1,3,6,30,0.0,38.29916,1,0
0,0,0,0.10288,0,0,0,1,6,3,60,0.0,13.10711,1,0
0,0,0,0.06924,0,0,0,1,6,1,38,0.0,25.17883,1,0
0,0,0,0.04611,0,0,0,1,6,16,25,0.0,15.72561,1,0
0,0,0,0.07483,0,0,0,1,4,18,41,0.0,36.50085,1,0
0,0,0,0.09873,0,0,0,1,4,3,60,0.0,22.22316,1,0
0,0,0,0.14334,0,0,0,1,5,2,85,0.0,12.36302,1,0
0,0,0,0.06193,0,0,0,1,5,1,32,0.0,68.70696,1,0
0,0,0,0.1842,0,0,0,1,6,6,111,0.0,9.4063,1,0
0,0,0,0.14208,0,0,0,1,10,8,27,0.0,50.89397,1,0
0,0,0,0.04787,0,0,0,1,3,14,26,0.0,17.12297,1,0
0,0,0,1.84892,0,0,0,1,5,7,36,0.0,50.8183,1,0
0,0,0,0.06776,0,0,0,1,6,28,39,0.0,9.52801,1,0
0,0,0,0.03864,0,0,0,1,2,3,19,0.0,52.75449,1,0
0,0,0,0.18556,0,0,0,1,10,7,111,0.0,20.50759,1,0
0,0,0,0.28584,13,65,0,0,0,0,13,201.93494,0.0,0,0
1,1,1,2.16201,22,1215,27,0,3,0,0,119.55734,0.0,0,2
0,0,0,0.1985,0,0,0,1,8,6,120,0.0,6.43369,1,0
1,41,1,0.00812,62,1,0,0,4,5,0,131.19787,0.10572,0,4
0,0,0,0.06056,0,0,0,1,22,12,32,0.0,40.55007,1,0
0,0,0,0.06021,0,0,0,1,3,1,34,0.0,22.14153,1,0
0,0,0,0.63942,13,351,0,0,0,0,13,95.16531,0.0,0,0
0,0,0,0.08981,0,0,0,1,8,1,51,0.0,23.93502,1,0
0,0,0,0.19734,0,0,0,1,2,9,35,0.0,45.4475,1,0
0,0,0,0.21922,0,0,0,1,5,1,131,0.0,25.51974,1,0
0,0,0,0.0811,0,0,0,1,2,6,42,0.0,69.56431,1,0
1,0,21,2.4901,14,0,0,0,21,0,0,116.54528,0.0,0,3
0,0,0,0.14395,0,0,0,1,7,12,85,0.0,26.45212,1,0
0,0,0,0.09163,0,0,0,1,8,3,53,0.0,16.52757,1,0
0,0,0,0.00602,0,0,0,1,24,15,0,0.0,8.75269,1,0
0,0,0,0.0778,0,0,0,1,6,1,45,0.0,18.5333,1,0
0,0,0,0.17526,0,0,0,1,7,9,103,0.0,33.23169,1,0
1,1,1,0.00704,0,639,4,0,9,0,0,0.0,0.0,0,1
0,0,0,0.03162,0,0,0,1,3,65,16,0.0,35.14062,1,0
0,0,0,0.07993,0,0,0,1,5,11,46,0.0,19.46379,1,0
0,0,0,0.05854,0,0,0,1,3,28,33,0.0,18.41607,1,0
0,0,0,0.04339,0,0,0,1,7,47,26,0.0,44.05771,1,0
0,0,0,0.24436,13,78,0,0,0,0,13,165.46205,0.0,0,0
0,0,0,0.94779,7,809,0,0,5,1,7,136.69972,0.0,0,0
0,0,0,0.07503,0,0,0,1,7,1,43,0.0,51.1088,1,0
0,0,0,0.18411,0,0,0,1,9,1,111,0.0,4.96303,1,0
0,0,0,0.04346,0,0,0,1,3,41,23,0.0,38.06127,1,0
1,0,1,0.00447,0,0,0,0,26,0,0,0.0,0.0,0,1
0,0,0,0.17302,0,0,0,1,9,6,103,0.0,23.45669,1,0
0,0,0,0.12072,0,0,0,1,6,12,72,0.0,0.88798,1,0
0,0,0,0.07415,0,0,0,1,6,7,42,0.0,21.49097,1,0
0,0,0,0.26396,0,0,0,1,10,1,160,0.0,11.28302,1,0
0,0,0,0.78129,0,0,0,1,5,5,120,0.0,12.66783,1,0
1,1,1,2.4107,36,1260,35,0,1,0,0,176.42103,0.0,0,0
0,0,0,0.2375,13,117,0,0,0,0,13,136.03878,0.0,0,0
1,0,1,0.23102,13,0,0,0,9,0,0,125.29042,0.0,0,0
0,0,0,0.15406,0,0,0,1,11,1,90,0.0,30.72558,1,0
0,0,0,0.07163,0,0,0,1,7,20,40,0.0,35.57915,1,0
0,0,0,0.08657,0,0,0,1,4,19,49,0.0,37.94858,1,0
0,0,0,2.185,0,0,0,1,5,9,53,0.0,13.18598,1,0
1,0,1,0.00723,0,3,0,0,25,0,0,0.0,0.0,0,1
1,0,1,0.01255,0,0,0,0,8,0,0,0.0,0.0,0,2
0,0,0,0.63741,13,377,0,0,0,0,13,84.11491,0.0,0,0
0,0,0,0.1293,0,0,0,1,6,1,76,0.0,18.27518,1,0
0,0,0,0.09764,0,0,0,1,6,7,57,0.0,12.67591,1,0
0,0,0,0.08811,0,0,0,1,11,1,48,0.0,56.7358,1,0
0,0,0,0.1062,0,0,0,1,3,18,62,0.0,26.33617,1,0
0,0,0,0.26581,0,0,0,1,10,1,160,0.0,18.05472,1,0
0,0,0,1.05731,13,609,0,0,0,0,13,94.10864,0.0,0,0
0,0,0,0.02798,0,0,0,1,1,61,13,0.0,57.39575,1,0
0,0,0,0.08002,0,0,0,1,6,18,46,0.0,23.14177,1,0
0,0,0,0.03276,0,0,0,1,2,9,15,0.0,66.42356,1,0
0,0,0,0.05995,0,0,0,1,5,1,33,0.0,30.71507,1,0
1,0,1,0.02686,1,429,0,0,9,0,0,84.26207,0.0,0,2
0,0,0,0.6447,13,325,0,0,0,0,13,112.30237,0.0,0,0
0,0,0,0.08142,0,0,0,1,4,4,46,0.0,29.91658,1,0
0,0,0,0.14429,0,0,0,1,5,4,85,0.0,21.52629,1,0
1,0,1,1.40301,13,0,0,0,10,0,0,162.13718,0.0,0,0
0,0,0,0.04831,0,0,0,1,3,47,27,0.0,11.38021,1,0
0,0,0,1.05408,13,609,0,0,0,0,13,135.58222,0.0,0,0
0,0,0,0.2955,0,0,0,1,28,3,181,0.0,4.16336,1,0
1,0,1,0.01031,2,0,0,0,25,0,0,146.82009,0.0,0,2
1,10,1,0.00721,0,0,10,0,5,0,0,0.0,0.0,0,4
1,0,1,0.00727,0,0,0,0,25,0,0,0.0,0.0,0,1
0,0,0,0.08836,0,0,0,1,6,1,51,0.0,23.50932,1,0
0,0,0,0.08018,0,0,0,1,6,7,46,0.0,14.8863,1,0
0,0,0,0.05868,0,0,0,1,4,16,33,0.0,8.10095,1,0
0,0,0,0.10289,0,0,0,1,6,17,60,0.0,25.16149,1,0
0,0,0,0.06853,0,0,0,1,7,1,39,0.0,22.948,1,0
0,0,0,0.09998,0,0,0,1,7,11,57,0.0,35.95894,1,0
0,0,0,0.09979,0,0,0,1,6,20,57,0.0,38.83516,1,0
1,0,1,0.04458,3,0,0,0,25,0,0,120.61657,0.0,0,2
1,0,1,0.02469,0,0,0,0,24,0,0,0.0,0.0,0,2
0,0,0,0.0485,0,0,0,1,5,1,26,0.0,29.33594,1,0
1,25,1,0.00728,0,0,25,0,5,0,0,0.0,0.0,0,4
0,0,0,0.1613,0,0,0,1,6,1,96,0.0,20.49628,1,0
0,0,0,0.02645,0,0,0,1,1,92,13,0.0,28.77325,1,0
1,0,1,0.01578,1,0,0,0,25,0,0,79.91525,0.0,0,2
0,0,0,0.21825,71,0,0,1,6,3,131,106.67446,16.44251,1,0
0,0,0,0.05313,0,0,0,1,2,40,30,0.0,2.67761,1,0
1,6,1,2.2675,0,3,13,0,4,0,0,176.01163,0.0,0,4
0,0,0,0.07591,0,0,0,1,2,5,43,0.0,25.09943,1,0
1,1,1,0.03953,4,0,0,0,25,0,0,88.03227,0.0,0,2
0,0,0,0.23911,13,117,0,0,0,0,13,136.03878,0.0,0,0
0,0,0,0.02894,0,0,0,1,1,1,14,0.0,41.14935,1,0
1,0,1,0.01579,1,0,0,0,9,0,0,85.19787,0.0,0,2
0,0,0,0.03835,0,0,0,1,4,31,20,0.0,30.80275,1,0
0,0,0,0.06686,0,0,0,1,6,1,38,0.0,24.85045,1,0
1,0,1,0.01769,1,0,0,0,26,0,0,163.76559,0.0,0,2
1,29,1,1.56701,0,0,29,0,4,0,0,0.0,0.0,0,4
1,0,1,0.02223,0,0,0,0,26,0,0,0.0,0.0,0,2
0,0,0,0.15109,0,0,0,1,7,3,90,0.0,12.3522,1,0
0,0,0,0.0849,0,0,0,1,5,10,49,0.0,15.0519,1,0
0,0,0,0.05232,0,0,0,1,6,37,27,0.0,48.68878,1,0
0,0,0,1.03383,13,610,0,0,0,0,13,134.29469,0.0,0,0
0,0,0,0.07479,0,0,0,1,7,1,40,0.0,44.86599,1,0
0,0,0,0.14273,0,0,0,1,6,5,85,0.0,11.34113,1,0
0,0,0,0.04428,0,0,0,1,5,53,24,0.0,30.60803,1,0
0,0,0,0.15085,0,0,0,1,4,10,90,0.0,16.32048,1,0
0,0,0,0.18712,0,0,0,1,8,6,111,0.0,27.07479,1,0
0,0,0,0.08541,36,0,0,1,5,3,48,97.3066,35.22823,1,0
1,0,19,2.08766,13,0,0,0,8,0,0,82.55927,0.0,0,3
0,0,0,0.02761,0,0,0,1,1,1,13,0.0,56.6359,1,0
1,0,1,0.00445,0,0,0,0,26,0,0,0.0,0.0,0,1
1,0,1,0.00346,0,0,0,0,24,0,0,0.0,0.0,0,1
0,0,0,0.05195,0,0,0,1,5,1,27,0.0,33.39723,1,0
0,0,0,0.13438,0,0,0,1,7,10,80,0.0,42.10085,1,0
1,1,13,0.05443,17,0,1,0,28,0,0,87.8436,0.0,0,3
0,0,0,0.12725,0,0,0,1,5,1,72,0.0,47.34046,1,0
0,0,0,0.08904,0,0,0,1,3,20,51,0.0,31.87867,1,0
0,0,0,0.11657,0,0,0,1,5,1,68,0.0,25.5197,1,0
1,1,1,0.0062,0,241,1,0,8,0,0,0.0,0.0,0,1
0,0,0,0.00604,0,0,0,1,25,55,0,0.0,45.56136,0,0
0,0,0,0.08291,0,0,0,1,2,1,48,0.0,13.27739,1,0
0,0,0,0.05677,0,0,0,1,5,1,30,0.0,42.36596,1,0
0,0,0,0.12338,0,0,0,1,7,2,72,0.0,23.43942,1,0
1,0,1,0.03369,3,1,4,0,7,0,0,120.2851,0.0,0,2
0,0,0,0.15693,0,0,0,1,6,6,96,0.0,16.66963,1,0
0,0,0,0.11409,0,0,0,1,8,9,62,0.0,54.87481,1,0
0,0,0,0.21769,0,0,0,1,8,1,131,0.0,12.89353,1,0
0,0,0,0.03305,0,0,0,1,2,1,17,0.0,10.35383,1,0
0,0,0,0.08824,0,0,0,1,6,1,49,0.0,39.74645,1,0
0,0,0,0.03941,0,0,0,1,7,32,21,0.0,11.44903,1,0
0,0,0,0.10253,0,0,0,1,4,6,60,0.0,9.17942,1,0
0,0,0,0.083,0,0,0,1,4,21,48,0.0,18.56561,1,0
1,0,1,0.00224,0,13,0,0,26,0,0,0.0,0.0,1,1
1,1,1,2.05403,21,778,50,0,6,0,0,83.88487,0.0,0,2
0,0,0,0.10257,0,0,0,1,4,4,60,0.0,4.70457,1,0
0,0,0,1.7931,0,0,0,1,6,1,241,0.0,38.80604,1,0
0,0,0,0.0732,0,0,0,1,5,1,41,0.0,35.67987,1,0
0,0,0,0.04955,0,0,0,1,4,1,27,0.0,33.21277,1,0
1,0,1,0.01938,2,1,0,0,26,0,0,87.90372,0.0,0,2
0,0,0,0.18241,0,0,0,1,7,17,55,0.0,24.54972,1,0
0,0,0,0.10296,0,0,0,1,6,5,60,0.0,16.67876,1,0
0,0,0,0.10517,0,0,0,1,3,1,62,0.0,13.68597,1,0
1,0,1,0.03081,0,0,0,0,26,0,0,1.78017,0.0,0,2
0,0,0,0.04204,0,0,0,1,2,16,25,0.0,15.25073,1,0
0,0,0,0.58312,0,0,0,1,11,8,111,0.0,23.16648,1,0
0,0,0,0.07235,0,0,0,1,4,5,41,0.0,19.42319,1,0
1,0,1,0.01081,0,2,0,0,6,0,0,87.87275,0.0,0,2
0,0,0,0.26286,0,0,0,1,7,3,144,0.0,13.93595,1,0
0,0,0,0.04434,0,0,0,1,4,1,24,0.0,8.44814,1,0
0,0,0,0.17183,0,0,0,1,7,5,103,0.0,13.10711,1,0
0,0,0,0.06114,0,0,0,1,3,1,33,0.0,42.89169,1,0
0,0,0,0.2216,0,0,0,1,7,1,131,0.0,31.87867,1,0
0,0,0,0.03491,0,0,0,1,4,11,21,0.0,16.32019,1,0
0,0,0,0.04882,0,0,0,1,3,18,26,0.0,36.79258,1,0
0,0,0,0.13163,0,0,0,1,5,12,76,0.0,38.4878,1,0
0,0,0,0.12903,2,852,0,0,4,41,2,176.42103,0.0,0,0
0,0,0,0.05604,0,0,0,1,4,19,29,0.0,59.14715,1,0
0,0,0,0.09162,0,0,0,1,4,1,53,0.0,16.0689,1,0
0,0,0,0.09941,0,0,0,1,5,3,57,0.0,30.03319,1,0
0,0,0,0.04807,0,0,0,1,3,1,26,0.0,38.63868,1,0
1,1,1,0.01343,0,1200,2,0,8,0,0,0.0,0.0,0,1
0,0,0,0.02851,0,0,0,1,2,30,17,0.0,26.74402,1,0
0,0,0,0.08434,0,0,0,1,6,3,51,0.0,15.36905,1,0
0,0,0,0.06222,0,0,0,1,6,1,33,0.0,45.1853,1,0
0,0,0,0.04141,0,0,0,1,3,11,22,0.0,10.04886,1,0
0,0,0,0.19536,0,0,0,1,12,1,0,0.0,5.8134,1,0
1,25,1,0.00726,0,0,25,0,3,0,0,0.0,0.0,0,4
0,0,0,0.02614,0,0,0,1,1,4,13,0.0,80.12617,1,0
0,0,0,1.05889,13,611,0,0,0,0,13,93.93772,0.0,0,0
0,0,0,0.07483,0,0,0,1,12,1,41,0.0,43.7923,1,0
1,13,1,0.00718,0,0,13,0,4,0,0,0.0,0.0,0,4
0,0,0,0.10079,0,0,0,1,7,3,57,0.0,27.98939,1,0
0,0,0,0.1985,0,0,0,1,6,5,120,0.0,6.60138,1,0
0,0,0,0.63241,13,351,0,0,0,0,13,130.08535,0.0,0,0
0,0,0,1.02543,8,836,0,0,5,1,8,146.45258,0.0,0,0
0,0,0,0.05247,0,0,0,1,2,17,28,0.0,41.66874,1,0
0,0,0,0.00659,0,0,0,1,27,59,0,0.0,36.12459,0,0
0,0,0,0.06607,0,0,0,1,24,44,27,0.0,58.70415,1,0
1,0,1,0.04603,0,0,0,0,9,0,0,0.36425,0.0,0,2
0,0,0,0.07996,0,0,0,1,6,28,42,0.0,68.20771,1,0
0,0,0,0.29831,0,0,0,1,8,2,181,0.0,12.90483,1,0
0,0,0,0.10459,0,0,0,1,4,1,65,0.0,5.14282,1,0
1,0,1,0.00583,0,0,0,0,0,0,0,0.0,0.0,0,2
0,0,0,0.09248,0,0,0,1,4,16,53,0.0,31.44014,1,0
0,0,0,0.04287,0,0,0,1,3,27,22,0.0,27.94669,1,0
0,0,0,0.09679,0,0,0,1,6,20,57,0.0,7.57472,1,0
0,0,0,0.05433,0,0,0,1,5,1,30,0.0,30.98905,1,0
0,0,0,0.0296,0,0,0,1,3,75,15,0.0,23.49214,1,0
0,0,0,0.05072,0,0,0,1,5,32,27,0.0,45.34178,1,0
0,0,0,0.11016,0,0,0,1,6,1,65,0.0,8.39905,1,0
0,0,0,0.11156,0,0,0,1,7,1,65,0.0,27.74568,1,0
0,0,0,0.14446,0,0,0,1,6,5,85,0.0,26.31924,1,0
0,0,0,0.17337,0,0,0,1,4,7,103,0.0,23.1214,1,0
0,0,0,0.11628,0,0,0,1,11,14,68,0.0,26.07984,1,0
0,0,0,0.08233,0,0,0,1,4,21,48,0.0,9.51954,1,0
0,0,0,0.11599,0,0,0,1,3,4,68,0.0,18.50265,1,0
0,0,0,1.85202,13,1192,0,0,8,1,13,124.97387,0.0,0,0
0,0,0,0.11723,0,0,0,1,5,2,68,0.0,25.96973,1,0
0,0,0,0.07851,0,0,0,1,5,19,42,0.0,52.02691,1,0
0,0,0,0.28422,13,65,0,0,0,0,13,201.93494,0.0,0,0
